name	mbid
The Cribs	a3a92047-be1c-4f3e-8960-c4f8570984df
The Cure	69ee3720-a7cb-4402-b48d-a02c366f2bcf
The Dirty Heads	0a9f8491-5f30-4678-8b11-066f32e9cf11
The Enemy	e0e05c39-69e0-4d2c-a2a3-d96d3ce3216e
The Flexican	f21a9cb9-c6f9-4616-b78d-38fa35387c25
The Fray	2ddd167f-5b8a-4372-b350-6ad50493bac0
The Fureys & Davey Arthur	e4e94f73-a8b1-488a-aaba-c406dced7d29
The Hollies	d4305549-6b4e-4a57-b24d-8af0743fe191
The Hooters	fc20ca3a-5fb5-475c-b151-516829c14d9b
The Kills	2c629b8c-d751-4131-b785-5690bb5e0fd7
The Kooks	f82f3a3e-29c2-42ca-b589-bc5dc210fa9e
The Movement	fc900455-f08d-47b9-ba7b-ea596a6d727f
The Parcels	6712f65c-15ec-43d8-84fd-e66cc0848a8b
The Paul Winter Sextet	02e6c8cd-ddb0-4aa8-8059-332cd7310ae6
The Raconteurs	be407b02-f3e6-4ed5-9489-f8e5f0ab36dc
The Raspberries	01b405ae-8ca2-4dbe-8a30-0587b597f598
The Ready Set	3979bb32-59b4-442e-aafa-de4ae2439400
The Rifles	03cfb17e-9d4a-462c-88ee-1fa348bc3a0d
The Righteous Brothers	1ac3366a-a0e9-4a55-8f6e-796fce32a3b2
The Ronettes	393e5448-896f-43e9-b80b-4ee58e1e71a4
The Rubettes	af64d87b-4114-48e8-8c9a-b61b314a4bd4
The Rumour Said Fire	7c2d79a2-8af1-4cc3-8ca8-8e95fbe1b4ba
The Script	4c98aa1b-34eb-4336-987f-5e50aa059c00
The Smashing Pumpkins	ba0d6274-db14-4ef5-b28d-657ebde1a396
The Spades	defbeae1-11df-4d03-9f7b-dacfbd96e74d
The Spencer Davis Group	178fdfdf-e02e-4608-9b51-e53471e28a58
The Stone Roses	b5fa29f1-6c22-4321-a488-b5f363b06b06
The Temper Trap	bb6eaced-69dd-4636-829f-9f987acc4fc3
The Toxic Avenger	124212e2-801e-481c-ac31-6038a4389603
The Turtles	335b6182-0da8-4dc6-a5ec-fe13f0f87e4b
The War on Drugs	87b9b3b8-ab93-426c-a200-4012d667a626
The Weather Girls	8bc23f36-2d1e-45c5-ad47-69e402b0923a
The Who	f2fa2f0c-b6d7-4d09-be35-910c110bb342
The Wicked	3597871f-fe78-476a-9330-04d8fdec55b2
Thelonious Monk	8e8c7417-c905-46b1-b42a-5260b4274ed4
Third Eye Blind	92a42e82-b36f-4308-82c1-68bad2e03c89
Thomas Azier	4530ecde-c11f-4a75-901f-e4ea87e8669c
Thy Art Is Murder	d846000e-71cf-4eb3-a462-9badab2c3eca
Tigran	546f59ff-762c-4cfd-95dc-37fb0f567401
Tik	300df3ec-7d34-4297-9b92-279e49584a2b
Tim Halperin	36861171-a32d-414e-945e-fe9c07f84d5b
Tim Mason	eb19d94a-49fa-46d0-81b0-e8b0c085163f
Timmy Trumpet	07aceecf-0fa2-4d51-865f-273313cba931
Timomatic	ad227b3f-1996-40e4-8509-c9a5eeed36d5
Tina Turner	9072df14-b61e-42e2-b4f4-6bbb7fdb5586
Todd Terje	a0cded3a-4ca3-4ddb-8e46-ed9037f30aea
Tom Day	f82988f3-f62d-45a5-abd7-936b12208a9c
Tom Jones	79d26f81-e2ff-4708-b5db-459c280c9eec
Tom Rosenthal	a80f56d4-2030-4422-a365-2ed209ecfb58
Tom Scott	901434fc-5ec8-41a1-af59-6ded7de8a9d2
Tom Thaler & Basil	27114d2a-fb78-456a-852e-9f2baef96c01
Tommy Blake	fa7b78e1-50c6-4d40-a086-519b95a54590
Tommy Trash	e2b65c5b-c2a6-4f62-9c67-dbadcaa5955b
Tomorrows Bad Seeds	7feb02f2-51fa-422d-838e-2c14ecb4c7b8
Tony Dize	0653c86d-903d-4fad-bc3c-a9db1f945809
Topspin	d5fd20e5-da43-4edb-b9ad-aec15db7ce5b
Tori Kelly	e4b87494-a5eb-439d-b3bf-5f1b46d4dc6b
Tourist	b1561ab7-52ed-452f-a523-d1ba080bda7d
Trace	6ebedd2d-686f-48c8-a452-f74cca39a05d
Travis	960607c6-b0e3-483d-be67-8232eb50eb95
Treasure Fingers	cbedbebe-8d4e-42cd-b313-8b1c8d349cda
Trevor Hall	f9dab2de-f9d8-420f-b9fc-baa6be04c0d9
Trivium	1f5ff245-2837-4d4a-a609-e93e544478c3
Trope	4b014976-e6ef-447c-aef6-e30993471f9f
Tuneboy	b32cab25-4c6a-4f3b-a50f-5be611162f0b
Two Friends	9f8e8bae-9515-4834-ba36-b334335461dd
Ubiquitous Synergy Seeker	ba4e2858-8b23-40c0-a8d5-ca8e59481277
Ulterior Motive	aa3cd20e-fb0a-419a-bc4e-8258fe7d58d0
Ummet Ozcan	9f1560de-9a9d-482b-afa0-99938e688330
Underworld	ba2f4f3b-0293-4bc8-bb94-2f73b5207343
Vampire Weekend	af37c51c-0790-4a29-b995-456f98a6b8c9
Vaski	e3e15afc-11b4-4298-bc8c-5f03b9104c45
Vaults	577f9388-d382-4fd4-804c-e58e8527928b
Vega	f816e75f-bb3b-420b-925a-29175632d7a3
Vibrasphere	b822008d-f2eb-46fe-8ec4-3ad7499a6062
Volturyon	fb4778d7-a5ca-43de-af65-dfa4dd072af0
Vredehammer	eae7a27a-da68-474d-8bd3-6db508e7e140
Walla	7b7e406f-86da-4db2-8f84-67fed5d2ab38
Wankelmut	a6af027a-9c80-4e6f-ba2d-8d7641832a72
Warpaint	cf82a38f-9413-4333-bacb-ca5b6db95794
Warren Smith	faac6919-9883-420b-812d-33cb207522e5
We Are Scientists	9386b36e-87f3-4716-a219-79a07a4e29cc
We Are Twin	e9f0ece7-5220-4a0f-86b4-917b89050948
Wekeed	c0be3432-ceca-4717-ba03-861e048cd1fb
Westlife	5f000e69-3cfd-4871-8f1b-faa7f0d4bcbc
Westside Connection	f43dd62f-4fc7-4216-9220-be555f16d131
Paddy Reilly	01e3a2a5-75ba-4078-8fa4-0daeeb138543
Pan-Pot	cca5fd04-e583-4a84-b8a6-607d485dc187
Parliament	d1947987-9614-49ae-bd36-8000e6b6f7d0
PARTYNEXTDOOR	f23ef341-33bd-47c1-b83c-846a78581f05
Passion Pit	daeec599-bf5d-4428-994a-e76ba5f86e2f
Patsy Watchorn	5b928027-229b-4474-badd-8219967c2771
Paul Desmond	d5bf3447-c526-4f7c-9931-4b7c80fe34de
Paul Kalkbrenner	a5f92d47-b562-4582-b267-71963a515f4c
Percy Faith	291dcfb8-b31c-496a-905b-9955509d75b6
Pet Shop Boys	be540c02-7898-4b79-9acc-c8122c7d9e83
Pharoahe Monch	a4d62ced-2f87-488a-9c76-ab88ea7a2cbf
Phat Phunktion	e4002480-d5ae-4f7b-8172-a1af38cfa875
Phil Tangent	02d8dd65-b032-47a2-a44a-4426e61a6974
Phronesis	f315f045-48e3-4a45-a4ed-14c9a522e4db
Pierre Kwenders	ab3f314e-112a-4b0e-9777-c9447e10071c
Pigeon John	31824f36-753f-41a2-b191-8b38b7dca273
Pika	90704180-ad1b-448e-8486-593c9f1b61b8
Pippi Langstrumpf	3843a404-6a90-4e6c-b7de-62cf63e15818
Pixie Paris	c6aca244-20cd-406a-9126-1c9e537cf4ee
Pixies	b6b2bb8d-54a9-491f-9607-7b546023b433
Pizeta	cebdbc3c-636c-4043-a50b-290db2e63a2e
Placid	f61c57cf-64d3-42ee-9acb-18dcacbd4fd2
Plan B	e3e7a076-ee69-4f19-84db-d092f7e38e40
Planet Of Sound	6f8f4e85-0a04-48db-b7e5-07c196874045
Plump DJs	870aaacf-ef15-4633-856b-212a1054377e
Pluto	da5f2658-3266-4061-aa50-451f3dec433b
Pnau	b04df404-eefa-4ae4-9f3e-ba220d9dce16
PNC	e99752b1-0a83-48e6-943e-630fb25db25e
Poltergeist	fd4e4446-3a2a-4ec6-a69e-407430da6de3
Pops Staples	b70b23f2-a310-4f08-8ec2-a45d3cc27bc1
Portland	c9c80813-5e9e-4ec5-b269-def49d09f72e
Pretty Lights	3a07764c-7cc5-42e9-8205-3de7532f4771
Prince Royce	d1689304-23ac-4eae-a147-bd2e4100581a
Priority One & TwoThirds	4001a071-162f-4998-84d9-d2684d288b26
Project 46	674e82fd-5ba4-4733-979d-79f3b463f3ae
Public Enemy	bf2e15d0-4b77-469e-bfb4-f8414415baca
Puff Daddy	049e3c43-9c6e-491f-9fe3-4f8003afc224
Puppet	dbca33a6-6b7c-4bc3-9162-f9f266ae67da
Pythius	989ee7ca-7160-482c-918a-79e0c79d00bf
QT	94664708-96f0-4bc9-aa21-7cbb0f344925
Qulinez	fe27908a-98b1-4c52-a262-ba8b543854c4
Rachel Brown	b7dedc4b-678b-4faf-be65-c4e10a8d54f1
Rah Band	138f1987-bbb8-48b9-8d77-bf02576b0905
Rainbow	e3cb4543-210f-499a-b0d1-3882c312dfb9
Rakim	2792b097-0b1d-4c50-97f6-f7f097f86438
Rameses B	bbd9a0a9-3605-4c3f-b9d0-48eb928a5275
Rampue	633e30a5-8a1b-4047-a520-e6d027faa44b
Ratatat	f467181e-d5e0-4285-b47e-e853dcc89ee7
Ray Bonneville	ac486b3c-0195-42f9-99cd-2ab1cd19a623
Reboot	67e281b1-a9cc-4e38-baf5-d13e1b9273e7
Recondite	54152285-386d-4681-8054-fb9c02cecbad
Red Rat	7bad941e-e2ac-42d0-947b-7c894e86494d
Remady & Manu-L	c4a9ef8d-8cd8-4461-a8b2-c959fbc3c35f
Richard Wagner	eefd7c1e-abcf-4ccc-ba60-0fd435c9061f
Riot	ca04e657-2ffc-4949-9150-cb43d9f231e2
Robert Palmer	d5a1b969-1a58-4df3-ac24-40c67462edf2
Robert Randolph & The Family Band	ff27816c-b641-4087-8ac2-89a923f4af42
Roberto	86f628aa-aa83-4299-bac5-09065659cfc9
Robyn	5a8e07d5-d932-4484-a7f7-e700793a9c94
Rogue	7e40047f-8ae1-42f2-bce5-cff7b6f2e881
Ron Carter	57db3f59-9c58-4f68-a00e-e044666c4828
Ron Pope	a7208ea4-2c6f-4cf8-b321-599c901073d8
Roo Panes	f01f4e0c-20c7-44fb-b549-d353c94bef55
Roosevelt	84efc38e-82d4-4101-9510-6f4adfc7542b
Rossy	c39462a1-2b7a-4333-b95f-d0620d974504
Roy Black	cec72d43-ac22-4be1-945f-74f039b7413f
Roy Orbison	0bbbc496-c7b5-4b3f-bb6d-bd312827d6e5
Royal-T	08ec305c-c013-4339-be0c-f1d9a70a10cd
Royalston	4da8561a-caa9-4b58-a35a-c35a3a22cfa5
RubberBand	74fb2a36-7f55-4f12-a474-36ad65350f86
Ruben De Ronde	66a3f091-c5a7-4ead-8fd8-1adf4ddccd78
Rubén González	861dbed8-5662-4778-9eca-3abb2245710e
Rune RK	50178991-f646-4538-9a53-5fc5086d7a92
Ry x	3b4cd16e-3a25-4c7b-ada6-33f5ea91e1b1
Ryan Montbleau Band	a83a16b5-a2a2-4645-9fcc-3e228b09631e
S Club 7	c4901095-0bc2-4cea-a8d3-e76de3cc325e
S-Man	9a8e8c0f-4f59-4f50-84fc-7df8ba266999
Sabre	f346b202-9ed2-4986-95dc-805e24a6748c
Saint Jude	865c689b-a97d-4acc-996b-e70b2df1b6f6
Saints	d4d247c2-afa6-4905-97d3-a08b3693202f
SALES	597d6d84-0316-4e7b-8649-20c576dac29f
Sam & Dave	f1d7f1fd-8883-47e9-ad2b-e9ec9ff61aac
San Fermin	1213b8e7-79f0-4cc2-a12a-81448aaf3429
Sander Van Doorn	733a2394-e003-43cb-88a6-02f3b57e345b
Sans Souci	1e29c9f3-5612-42e0-9d23-b1f069ae919a
Sarah Connor	9293fc79-e77c-4ee6-a092-61df10ca47ea
Scott McKenzie	120d7ba0-73e1-4e96-98e3-e75f60f232e8
Sebo K	5a2c17bc-aac4-4470-9dbe-f4e829a79915
Seeed Feat. Lady Saw	49c43c49-328d-4b14-8a1d-be99cafaec14
Seether	fbcd7b29-455f-49e6-9c4f-8249d20a055e
Sem	ca8353aa-3bb2-4d51-995f-1990b3b7de99
Shades Of Gray	4f0be32e-8438-4e95-b491-01386cf739ba
Shamir	44265511-306b-438d-940a-8fb07fba2d88
Sharon Jones and the Dap-Kings	8d50cd20-34f2-4abe-ba16-0759ee0fb9f5
Shawn Hook	2012d3fc-cf8d-4a0b-9fbe-3b634bd30377
Shiba San	748e8144-2636-4f9d-b2ae-2d743781376a
Shindy	eb7215c0-913b-4403-a7e2-62d22393e358
SHIPS	5a2077a9-c359-4fb5-8eda-bb8418f63a5a
Shocking Blue	8b399704-17f4-4001-943b-1d2b848940aa
Showtek	5663c716-c38f-4454-99ce-5afb3c5af567
Sido feat. Alpa Gun	3caf69c1-fdd8-44bc-b0a5-8af3ad8a47cd
Sigurt	ab5bcda6-fc38-49ca-8221-77f78e4061bd
Silbermond	34d42823-6b56-4861-a675-1565bf40d557
Silver	fa5b7341-0fea-4df0-ba74-425bbfd4918f
Silverstein	d89de379-665d-425c-b2e9-41b95d1edb36
Simon McBride	cfa59bd9-af11-4dc3-8204-00c58bd009ba
Simple Minds	f41490ce-fe39-435d-86c0-ab5ce098b423
Simply Red	a9100753-f539-43cf-bcc9-579566fb512e
Sir Felix	339c6729-ad76-4711-9af4-5c99e2f8748d
Sirens Of Lesbos	ed2d59ca-5c10-4a25-8c65-020eff0cba02
Sister Hazel	3b141e34-8c02-4074-b68a-7d64e3212acd
Sixpence None the Richer	c2c70ed6-5f10-445c-969f-2c16bc9a4c2e
Skeme	94cf511f-296d-47b9-badd-954647e7d3fc
Skepsis	c61a65fe-dcb0-4c1b-b61f-c5c345da9343
Skok	6eb87425-8aed-4dd1-96a7-3b25bab68652
Skope	b0d4fb43-305f-4923-bcda-f84a719eb7fb
Slave	29da6ed6-2501-40bf-83e9-9f22d872dd5a
Sleeping at Last	72e8351a-3410-4fdb-898e-796c1ac4cb53
Slum Village	c0c1183e-6940-48ca-8f96-98250fcb3ef1
Snarky Puppy	fe85367e-4036-43c1-874b-b91af81cb4f3
Snoop Lion	960db060-0ba8-4f6c-9770-49b81dc6e5ea
Soft Cell	7fb50287-029d-47cc-825a-235ca28024b2
Sol	f7ef4d71-9f9e-4b53-9f3a-0fa557167c94
Sonic Avenues	69f732b4-8e8b-438b-8ef7-2c1b010811e4
Sonny Banks	3b7ce844-98aa-42a6-b4e6-967dc5be0cc6
Xilent	900af36d-72b8-4a4c-b567-3517f14c3c27
Young Jeezy	dcad99e7-3c3e-4c78-bf8a-68203e17da48
1991	dd4b099e-a6a8-4e9c-b394-be4ae47d2d58
30 Seconds to Mars	d8354b38-e942-4c89-ba93-29323432abc3
Boston	0d8b0d50-e4cf-4da4-965d-f24c58ec3268
Cyantific	25578af1-83dc-4fbe-a3a9-587ab5424342
D-Money	0968e040-bccb-41bd-b34e-76f66409bbd9
Datsik & Kill the Noise	aefe89d2-84b0-4c13-bfbb-04ed9614ca7c
Devi	76cc108a-bd9d-405b-88ff-b7e764aa5120
Doctor P	569f11cd-2d27-40da-9b01-237f7837db77
Dr. Kucho!	e00bd42b-334c-4494-98b4-309612de946e
Elderbrook	25835693-a126-478a-944e-1303ae7a2551
Far Too Loud	70a22c38-49d7-4284-ae16-86e3bfc814f5
Flicflac	6adc9bac-8dd6-4ead-9d91-44843ff22e2c
Frankee	b4fa7188-4e84-4a74-a505-af93be25efc7
Ftampa	6149d03e-16ab-45b9-aba7-1f813788873a
Gabrielle Aplin	4abebe04-1e85-427b-9950-563945850f2e
Hurts	fcd954c7-f327-446f-87a3-2c4b242c6f38
Iriepathie	ebb7240d-ea85-4263-b0af-f314a3c94618
John Mayer	8a81edd9-6f62-4ac7-afee-17dc0fec5fe7
Lil Kee	d695e52b-4466-4ce8-bd1d-c8f59c413109
Marian Hill	bb43f686-013d-493b-867b-f00582d951e0
Memtrix	0d186a25-e859-4614-9a69-dd66167a267a
Metallica	65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab
Mike Posner	5b64e344-b2fb-47bd-bd7b-4c793b17d472
Motörhead	57961a97-3796-4bf7-9f02-a985a8979ae9
Mötley Crüe	26f07661-e115-471d-a930-206f5c89d17c
Nero	eb6f3590-7c5b-47f9-8251-bfac71d94d34
Paco Osuna	bf6335a3-9dc3-46bf-844a-fdb432ddefd5
Panic! at the Disco	b9472588-93f3-4922-a1a2-74082cdf9ce8
Pantera	541f16f5-ad7a-428e-af89-9fa1b16d3c9c
Pete Philly & Perquisite	5719811a-9237-4479-a933-1e257a393f65
Problem	89b392f7-923f-4245-9676-ec6590264b1c
Run the Jewels	a80c5dc5-b12e-4667-9f5a-b568961f3839
Samy Deluxe	14aa9e32-c377-4dc6-9162-2e6c67a8eaf4
Schlachthofbronx	6ef8e291-bb29-496c-9288-f01807998bc7
Senbeï	8cd9e97b-bb39-4f68-8630-0c8a8e91c9e0
Tai	c755f0a6-57ff-411f-8f78-886a2a1a3561
Tame Impala	63aa26c3-d59b-4da4-84ac-716b54f1ef4d
Thalía	ae33ce8d-f41a-4f6b-b9c6-7859acbd04ef
The Clash	8f92558c-2baa-4758-8c38-615519e9deda
The Fratellis	f4ad883e-9a92-45ed-a540-a49c2d1c36dd
The Peacemakers	4e3ff82f-281b-408a-ad45-722040a6ca75
The Wombats	e105c272-b5d7-4135-82ef-d60bded54345
Vibe	c966180e-36da-492a-931a-41b0d00a9758
Welshly Arms	db882a54-72cd-4e7e-b574-be879e876de8
Wide Awake	dc912345-f2b5-4a99-bdaa-870d690f883d
Willis	dc781726-70bc-41b7-9c80-8d8a9084aefc
Yellow Claw	759abafc-c4eb-4018-8554-f29a9d842779
Young Dee	926090c2-2815-4d99-966b-60e51630f57d
Young Money	3ba45541-87be-4631-896b-d148b7f70f00
A$AP Mob	938bbcc7-3c04-4209-85fb-fa8b3dcd2672
AnnenMayKantereit	65daba7b-f387-46cc-a0c8-d0191b099586
Benjie	72fe88f1-79f2-40db-b39f-4a40ae0a7dc1
BonezMC	4ff5f374-b4bf-45a8-8dcc-88909d4ce286
Bryan Adams	4dbf5678-7a31-406a-abbe-232f8ac2cd63
Chali 2na	871c27c9-2121-4eb9-a072-e36a0e367642
Coolio	cc30e630-8c75-4d78-b205-8e2edc6bdaa7
Culture Shock	96fe61d8-65c3-431f-9244-9dd36ba52fa3
Dabin	6d539d7d-454b-44b1-b7de-881a987d4edd
David Bowie	5441c29d-3602-4898-b1a1-b77fa23b8e50
Downlink	53f85430-adc1-4efc-9e49-4ce10676054d
Elefante	f40484a2-ff44-4034-b3f4-7cee40d0a12b
Eric Saade	17865a2c-2ae2-4ef2-b2b7-acbba56e8a19
Frank Sinatra	197450cd-0124-4164-b723-3c22dd16494d
Gavin James	efd22686-4b72-43d5-9265-d5b073f550d1
Gert Steinbäcker	6066b624-f6f5-4714-8250-7472719869c8
Inpetto	66028951-cc30-4215-82e5-29bb9bd36cb1
Italobrothers	256fc691-ae7b-4565-923d-26f69eb95ce2
Jonn Hart	d971a9d9-6db8-4ef1-a356-dfa76acdc0d0
Juanes	8b0f05ce-354e-4121-9e0b-8b4732ea844f
Kasual	7c008872-890e-4a9f-a18d-8117a89e2153
Kato	f1272428-d9a5-4c96-acd4-6e9f59974fc0
Katy Perry	122d63fc-8671-43e4-9752-34e846d62a9c
Kid Cudi	e0e1db18-f7ba-4dee-95ff-7ae8cf545460
Killer Hertz	d90c9014-cde6-4385-bf4d-e8369b81152c
Kilter	090013b9-c377-4143-9407-decb600ef3b2
King Arthur	f4a56592-8828-4f24-a00c-873c9fa695c3
Kraftklub	ecfc32cb-b26e-41a0-8b41-7100c6a3fcc4
Lady Bee	b79438bf-fb54-4901-9687-6435c35e3cbc
Lotte	9c41da4e-ea4b-4f3a-85a0-56b7cc6750d1
Love Thy Brother	5c8c83d3-6a2f-483e-85e6-8a67f896ea54
Lucky Luke	3dda0632-aa79-4545-96d8-c18637983bcf
MoTrip	a9c70ff7-7a9f-4ad0-beac-eeb693fedfa4
Noisestorm	93c6c515-e575-4114-80e5-46bf6aa408bc
P!nk	f4d5cc07-3bc9-4836-9b15-88a08359bc63
Panther	cee7f943-b5ec-4304-9a86-1721c84f2fb9
Paramore	728ea90d-279b-4201-a8c4-597830883150
Peter Fox	10c07fca-2678-40b6-9644-cde68d3e9554
Queens of the Stone Age	7dc8f5bd-9d0b-4087-9f73-dc164950bbd8
Sailor & I	56000ced-2f85-4f24-a079-560221751bed
Smash Mouth	944e1036-8a03-4611-8aa0-31515a05c848
Talib Kweli	bb3cbea2-5ad4-4917-bc84-8a1975d40315
The Great Escape	3154be4a-9bc8-46f9-84b0-1ecc2b085b59
The Magician	075b86e3-6045-4a49-a1c8-a0b81c1a9dc0
The Mamas & the Papas	ff294730-0315-440d-a543-54005779c15b
The Notorious B.I.G.	d5d97b2b-b83b-4976-814a-056d9076c8c3
Travis Porter	53423220-42b5-4082-a374-417ce6f8a919
Trey Songz	4d7304f6-7fe3-4959-9d98-01a5af84afe6
Troye Sivan	e5712ceb-c37a-4c49-a11c-ccf4e21852d4
UB40	7113aab7-628f-4050-ae49-dbecac110ca8
Vigiland	93b4f72c-c63a-4fcd-ae3b-5cbea0c40f5f
Wolfgang Ambros	6add35d5-1e7f-47a3-ba3e-2765a52ab6bf
Alec Troniq	7160b01a-0372-4c20-959d-0d952b104744
Alligatoah	ebf76ca6-a2c5-4d3a-8e84-7fa3be9e22ab
Bag Raiders	6a3d87ad-dd71-4e8f-b8dd-78b61e0e7fe6
Belle and Sebastian	e5c7b94f-e264-473c-bb0f-37c85d4d5c70
Bliss	f7056b94-324b-41d0-9955-f805130535f3
Bodyjar	be0aa5b2-98b9-4997-9342-d40b585e2c23
Britney Spears	45a663b5-b1cb-4a91-bff6-2bef7bbfdd76
Cage the Elephant	b41b38d4-ef3e-4f37-8c75-cfe9af999696
Caspa	dc9b8085-fe1e-4b83-8d41-6dd8d295513c
Cazzette	38acb25c-44a1-427b-9596-2e80b33b5c18
Bobby Day	77ad1133-3cd7-48f6-b8e0-195c6b7e97c7
Bobby Shmurda	4ec3b7d8-efbb-4672-8067-5e72bd8dba3e
Booker T. & the MG's	377015fb-c02f-4b05-960b-e0df6a7ea99e
Bordertown	fd8361e1-6417-4469-8f6c-ebf715386416
Borgeous	f79564d5-9d40-4089-a83e-2308828fb69b
Bosca	551349e0-f26d-40ec-8431-fe913aa94719
Botnek	7035b671-4a26-44f6-bfbb-a93d9c917b89
Boyce Avenue	0e517f4b-6d89-48f0-8a11-16416bd0fdcb
Breach	1ddcc89e-4a4a-41e4-9a2d-891e44302f08
Breathe Carolina	0509d076-7e31-4f53-bad3-80ee246e23b7
Broken Bells	62d364d2-550b-420e-b918-b3bd1e4a2efc
Broken Social Scene	2eada8f8-056a-4093-bbc2-004909ce743b
Brothers of the Stone	3e8a4fe7-2abf-47f7-842f-56c4d50e1441
Bruno Major	01962e70-c4a6-440d-81c4-b5eb9de7b299
Bryce Janey	3f1d8b6f-9ce6-4014-be3b-00805a835c15
BTK	b0d5c585-ae75-40d6-bc3c-024fd5c5ef17
Buddy Rich Big Band	67808f96-31c7-4703-aa64-bc15097603cd
Bulb	cd49453c-9b68-44ed-b383-c1b54c78daf9
Bushbaby	9ebe4b94-6407-478d-a37b-331d2220722f
Cachao	d6060786-dac7-4101-80f1-8a10c81d0a7a
Cake	fa7b9055-3703-473a-8a09-adf2fe031a24
CamelPhat	61314ff2-7b52-4296-a0b8-af61dc08bdd1
Cannonball Adderley	a4c73ebe-b2c7-4f13-b99d-2fe1f9f27da8
Capital	a56492a9-4ca4-41ea-9d29-24495b444447
Carl Mann	1630f57d-20af-4239-a3e3-709cf01840e2
Carl Perkins	8afea2a9-a032-4232-a3c6-3936e6e4443b
Cartoon	8059f07c-ee93-4e9c-b4cc-0a10f43b55eb
Catey Shaw	81c78b5a-37c3-486d-8426-f1ee84fe7dd3
Catfish and The Bottlemen	7ed36954-f027-43df-b353-c7239f4faa27
Centinex	c921f924-f0c0-45ba-b2df-2217795584d0
Ch3shire	dbdf7a31-16a2-4f1b-aa56-db3e99a0404d
Chakuza	40e7505a-4c30-4ac7-84d3-2a9aef92cc44
Charlie Winston	983d4f8f-473e-4091-8394-415c105c4656
Charlotte Gainsbourg	6efa29c6-9995-48e0-9eaf-3809464a39a7
Chelsea Grin	b0acce58-e847-4c9e-bd09-a204b965e74a
Chemical Drive	69d55d3d-d1de-40c3-963d-f33e2983e3f7
Chet Faker	0fb267e2-7175-4537-a9f2-e835ecc81ff7
Chevelle	8456e9f7-debf-4579-a86c-33a325a35d2d
Childish Gambino	7fb57fba-a6ef-44c2-abab-2fa3bdee607e
Children of Bodom	f57e14e4-b030-467c-b202-539453f504ec
Chill Bump	7f9d3622-6e3e-4bd5-9a36-261eecbd30e5
Chinook	f9306d3f-3b39-4281-874f-5748dbb0f164
Chocolate Puma	60752459-01cb-48ed-9ac4-09d8e2b6aa37
Chris Malinchak	e609ddc2-c61d-49bf-8992-67976cd2c37d
Chris Webby	4771b7f6-f4e8-4d5d-81c4-4fd3c6accc7c
Christina Aguilera	b202beb7-99bd-47e7-8b72-195c8d72ebdd
Christopher Norman	8d06d4a7-290f-4af8-98d6-042c9264efe9
Chuuwee	1ec688d7-6ade-43f9-9666-73d22f0d1f37
CHVRCHES	6a93afbb-257f-4166-b389-9f2a1e5c5df8
Circa Waves	050fffd7-c7cc-4bb2-8f7a-a0ee4bc47678
Circle of Dust	9b39533c-4432-4055-811b-6773e0c6c3a5
Citizen	bd743cdc-74a1-4669-bcf9-3942594dc09a
Clay Edwards	c3dc070f-4964-4101-91bd-4cd163e2a972
Cody Simpson	afa02917-17ce-439d-8e8d-09980d82d7cf
Conor Oberst	0eee89dc-7d86-4a15-97be-011652c49288
Container	771cb363-1cb1-435c-bc9c-61130e5bb35f
Cooh	b2a57736-3cdd-4dac-afef-ba6f8a9270cd
Crazy Town	8996b655-fbad-4018-b430-1bd8fab43235
Crookers	ff711332-b409-44dd-ad1d-f7714f8906db
Cry Of Love	bcfa065d-372a-4bee-8308-5e866222d9d3
Cults	4c671d5a-7027-4398-8055-03e61d1a3967
Curse	fbaf138f-4be1-4737-9820-37b0cb98528a
Cyberpunkers	9ee0ffdf-bbec-4c96-a2e3-5c86824cc0f1
CyHi The Prynce	6a9e461c-e3c5-4794-a203-98a15daea2df
Cyrus	d85fa024-6403-4c5b-bd86-2bc517621ffd
D.Kay	4b9ad404-0956-4d82-8338-621078b72094
D12	9ab19acf-06d9-4c92-bd5a-8c945488d45b
Dakota	d07e113d-d6c5-4956-a5fa-f0d68ef6045e
Dame	fa5917ce-11db-4d48-a35c-cd422c737d3c
Damian Marley	cbfb9bcd-c5a0-4d7c-865f-2c641c171e1c
Daniel Adams-Ray	7221d14f-7dc7-43f8-a910-2885923131e2
Daniel Hope	b932f5eb-dd3d-479d-b2a0-694cb61327bb
Dannic	d32df219-aaf5-44d9-99f0-606783a6420b
Daughter	a1ced3e5-476c-4046-bd74-d428f419989b
Dave DK	e3ca4843-446c-469e-8cd0-9e5f881378fe
Dave Winnel	554f856f-88ab-4237-b29f-fde7e014a018
Dave202	23a48904-6fe2-4a1d-bdd9-384f4c9a3392
David Allan Coe	d6ad0ad1-2a7c-4d5f-8776-331a3732360c
Day.Din	3de86cdf-6076-4587-918f-a3bb81380555
Daydreamer	a140f15b-9417-4efa-9730-0592bcb29052
DCVDNS	867ab5bf-cccf-4a62-97ce-4f2a8085a112
Death from Above 1979	92dc699f-fcbc-4278-afbe-40b5ad060a55
Delaware Saints	20c5f0cb-e750-4537-9dcb-68a517649db0
Delta Funktionen	cf764eed-20dc-4a02-8086-5233534dacc7
Destiny's Child	a796b92e-c137-4895-9c89-10f900617a4f
Destroyer	e39cdc7d-5eed-453b-859b-1ac62478f46a
Devlin	b52bac03-ba65-4e89-9695-45f0bc851632
